Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
"Post Roofing, Inc.",3217 Taragrove Dr,Tampa,FL,33618,United States,(813) 333-1213,https://postroofing.us/,info@postroofing.us,Unknown,Roofing contractor,"Post Roofing, Inc. is a local roofing company committed to providing a comprehensive range of roofing services to residential, commercial, and industrial clients. They specialize in pitched and flat roofing solutions, and offer additional services such as solar installation and attic insulation.",$1.1 M,6,1989,,,,https://www.facebook.com/postroofing1958,,,,28.0749756,'-82.495561,,,,
Prattco Roofing,9316 Merlot Cir,Seffner,FL,33584,United States,(813) 973-4771,https://prattcoroofing.com/,cnp@prattcoroofing.com,,Roofing contractor,"Prattco Roofing is a family-owned business established in 1995, providing affordable and reliable roofing services for both residential and commercial clients in the Tampa Bay area. They are a fully licensed and insured roofing contractor known for delivering high-quality workmanship and excellent materials at reasonable prices.",$5.7 M,14,1995,"17,176","23,238",https://www.linkedin.com/company/prattco-inc,https://www.facebook.com/prattco.roofing,https://www.x.com/prattcocreekway,,,28.027451,'-82.331395,Matthew,Pratt,"Commercial and Development Fire, Security, Burg Consultant",pratt@prattcoroofing.com
Precision Roofing Group,5325 Primrose Lake Cir,Tampa,FL,33647,United States,(727) 634-8373,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.1308855,'-82.3795766,,,,
Precision Roofing Solutions,1201 E 138th Ave,Tampa,FL,33613,United States,(813) 264-6262,http://www.prstampa.com/,dan@prstampa.com,,Roofing contractor,"Precision Roofing Solutions, Inc. is a family owned and operated business based out of Tampa, Florida. We provide commercial, industrial, office or multi-family building owners with a wide variety of quality roofing solutions, from new construction to retrofits, plus maintenance and consulting services
For more information please visit our website - www.",$1.5 M,1,2009,"17,176","23,238",https://www.linkedin.com/company/precision-roofing-solutions-inc.,,,,,28.0725947,'-82.4468373,Josh,Smith,General Manager,jsmith@prstampa.com
Premier Edge Roofing Tampa Fl,8301 N Dale Mabry Hwy,Tampa,FL,33614,United States,(727) 634-8409,,,,Roofing contractor,,,,,,,,,,,,28.0239846,'-82.5043744,,,,
"Premier Metal Roof Manufacturing, Llc",8820 Maislin Dr,Tampa,FL,33637,United States,(813) 498-4270,https://www.pmroof.com/,eray@pmroof.com,Unknown,Roofing supply store,"Tampa and SW Floridas Premier​ manufacturer of metal roofing systems, with a focus of providing the best service, the best warranties, and the best products, all at super-competitive pricing. 
In an industry where manufacturers prioritize what is convenient for their own operations and delivery schedules, Premier Metal has an unwavering commitment to prioritize customer timelines.",<$5 M,10,2019,"17,176","23,238",https://www.linkedin.com/company/pmroof,,https://apostolicgraphix.com,https://www.instagram.com/premier__metal,,28.0235576,'-82.3556289,Ray,Bowen,President,ray.bowen@pmroof.com
Premier Roofing Guys,6203 Imperial Key,Tampa,FL,33615,United States,(813) 736-7231,https://premierroofingguys.com/tampa-fl/,,,Roofing contractor,,,,,,,,,,,,28.0036795,'-82.6050202,,,,
Premier Shield Roofing Tampa Fl,5223 Orient Rd,Tampa,FL,33610,United States,(727) 634-8340,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9930398,'-82.3720483,,,,
Premiere Builders & Remodeling,5103 Memorial Hwy,Tampa,FL,33634,United States,(813) 473-8230,https://premiere-builders.net/,jonathan@premiere-builders.net,Unknown,"Remodeler, Bathroom remodeler, Kitchen remodeler","Premiere Builders & Remodeling is a trusted remodeler based in Tampa, FL, specializing in kitchen remodeling, bathroom upgrades, and full home renovations. They cater to homeowners seeking high-quality renovations with a focus on expert craftsmanship and customer satisfaction.",$475 K,5,2017,,,https://www.linkedin.com/company/premierebuilders,https://www.facebook.com/premierebuildersfl,https://www.x.com/permierbuilders,,,27.9820349,'-82.5521776,,,,
Prime Roof Repair Tampa,610 E Zack St Suite 910,Tampa,FL,33602,United States,(813) 723-5093,https://primeroofrepairtampa.com/,info@primeroofrepairtampa.com,Unknown,Roofing contractor,"At Prime Roof Repair Tampa, we specialize in providing high-quality, dependable roofing services for both residential and commercial clients. Whether youre dealing with a small leak, storm damage, or need a complete roof restoration, our team of skilled professionals is equipped to handle every project with precision and care.",,0,,,,https://www.linkedin.com/company/prime-roof-repair-tampa,,https://x.com/roofrepairtampa,https://www.instagram.com/primeroofrepairtampa,https://www.youtube.com/@PrimeRoofRepairTampa,27.9513528,'-82.4562353,,,,
Primebuild Roofing,6640 Gunn Hwy,Tampa,FL,33625,United States,(727) 634-8378,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0651286,'-82.5634631,,,,
Priority Roofing,410 Ware Blvd Suite 814,Tampa,FL,33619,United States,(689) 305-4104,https://priorityroofs.com/location/tampa/,office@priorityroofs.com,,Roofing contractor,"Welcome to Priority Roofing, your premier roofing company! With over 8 years of dedicated service, we’ve earned a reputation for excellence in the industry. As a family-owned business, we understand the importance of a sturdy roof for your home or business.",$390.8 M,307,2016,"17,176","23,238",https://www.linkedin.com/company/priority-contracting-and-roofing,https://www.facebook.com/PriorityContractingandRoofing,https://x.com/PriorityRoofs,https://www.instagram.com/priority_roofs,,27.9468192,'-82.3466213,Tyler,Brittain,Sales Representative,tyler@priorityroofs.com
Proformance Builder Solutions,4490 Eagle Falls Pl,Tampa,FL,33619,United States,(833) 467-7635,https://probld.com/,newconpm@probld.com,,Construction company,"ProFormance Builder Solutions is a leading provider of roofing, siding, house wrap, and soffit & fascia services for the nation’s highest volume home builders. Headquartered in Winter Garden, Florida, ProFormance touches tens of thousands of homes annually across Florida, Georgia, and the Carolinas.",,84,2016,,,https://www.linkedin.com/company/proformance-builder,https://www.facebook.com/probld,,https://www.instagram.com/proformance.builder,https://www.youtube.com/@ProFormanceBuilders,27.9032397,'-82.3892658,Joe,Voigt,,joe.voigt@probld.com
Proline Roofing Co,1120 E Kennedy Blvd,Tampa,FL,33602,United States,(727) 634-8359,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9512182,'-82.4476554,,,,
Protech Roofing Llc,4950 W Kennedy Blvd #210,Tampa,FL,33609,United States,(866) 308-2640,https://www.protechroof.net/,,,Roofing contractor,"At Protech Roofing, we specialize in providing high-quality roofing solutions for residential clients, making the entire process easy and accessible. Our experienced team conducts all consultations and sales over the phone, offering a convenient, hassle-free experience from start to finish.",,3,2024,,,,https://facebook.com,https://x.com,https://instagram.com,,27.9444787,'-82.5278424,,,,
Protek Roofing & Solar,6920 E Chelsea St,Tampa,FL,33610,United States,(813) 344-5466,https://protekps.com/,anthonyj@protekps.com,,"Roofing contractor, Solar energy system service","Protek Roofing, Heating, Air Solar has been providing top-notch roofing, HVAC, and solar services in Tampa, FL since 2019. Catering to both residential and commercial clients, they specialize in a range of services including roof repairs, AC installations, and solar panel installations.",$553 K,21,2019,"17,176","23,238",https://www.linkedin.com/company/protek-property-solutions-inc,https://www.facebook.com/protekps,,https://www.instagram.com/protekps,https://www.youtube.com/channel/UCZGfyDL-OrgRieCh5vL3ZDQ/featured,27.9865876,'-82.3764413,Michelle,Delgado,"Manager, Operations",michelled@protekps.com
"Protex Roofing, Llc",10184 Fisher Ave A,Tampa,FL,33619,United States,(813) 654-7663,,,,Roofing contractor,,,,,,,,,,,,27.9588426,'-82.3331857,,,,
Purple Painting And Services Llc,1902 W Main St,Tampa,FL,33607,United States,(813) 638-4663,https://www.purplepaintingfl.com/,,,"Painting, Gutter cleaning service, Pressure washing service, Solar panel maintenance service, Window cleaning service",Professional interior & exterior house painting in Tampa Bay. Licensed & insured. 9-year labor warranty. Free estimates.,,,,,,https://www.linkedin.com/in/purple-painting-and-services-llc-tampa-fl-97904934a,,,https://www.instagram.com/gopurpletampa,https://www.youtube.com/@PurplePaintingandServicesLLC,27.9569463,'-82.4789308,,,,
Qervon Roofing Contractor,7612 S Trask St,Tampa,FL,33616,United States,(445) 324-2650,,,,Roofing supply store,,,,,,,,,,,,27.8562325,'-82.5224259,,,,
Qorvix Roofing Contractor,7714 S Fitzgerald St,Tampa,FL,33616,United States,(816) 437-1022,,,,Roofing supply store,,,,,,,,,,,,27.8548417,'-82.5260019,,,,
Quality Roofing Tampa,4105 W Cayuga St,Tampa,FL,33614,United States,(877) 867-0228,https://www.alliedroofingtampa.com/,admin@alliedroofingtampa.com,,Roofing contractor,"Located Centrally in Tampa, Florida, Allied Roofing provides commercial, sheet metal, waterproofing, and repair  roofing services.",,,,,,,,,,,27.9866549,'-82.5123865,,,,
"Quality Roofing, Inc.",1905 N 40th St,Tampa,FL,33605,United States,(813) 620-4797,https://quality-roofing.com/,tara.cole@quality-roofing.com,Unknown,Roofing contractor,"Quality Roofing, Inc. has been a recognized leader in the roofing industry since 1994 and is a third generation license and state certified roofing and general contracting firm. Qualified in all phases of commercial and residential roofing, the company has built its reputation by exceeding customer satisfaction with the majority of its referrals generated from current and previous customers.",$28.7 M,134,1994,"17,176","23,238",https://www.linkedin.com/company/qrinc,https://www.facebook.com/smithsqualityroofing,https://www.x.com/qualityroofinc,,,27.961175,'-82.4138909,,,,
Qxo,8501 Sabal Industrial Blvd,Tampa,FL,33619,United States,(813) 740-8790,https://locations.qxo.com/FL/Tampa/Tampa-FL-336190/861,info@qxo.com,,"Building materials supplier, Roofing supply store","Headquartered in Greenwich, CT, we specialize in helping contractors, distributors, and suppliers streamline operations, improve efficiency, and grow their businesses with confidence. With deep roots in the building materials sector, we understand the fast-paced demands of commercial and residential roofing.",$9.8 B,"8,000",2002,"50,503","42,423",https://www.linkedin.com/company/qxoinc,https://www.facebook.com/QXOInc,https://x.com/QXOInc,https://www.instagram.com/qxoinc,http://www.youtube.com/@QXOInc.,27.9725258,'-82.3526285,Brandon,Smith,"Regional Director, Operations",bsmith@qxo.com
"R & P Contracting, Inc.",4951 E Adamo Dr # 130,Tampa,FL,33605,United States,(813) 393-1488,,,,"General contractor, Welder",,,,,,,,,,,,27.951314,'-82.4036159,,,,
R M Williams Construction Inc,504 S Moody Ave Suite 106,Tampa,FL,33609,United States,(813) 251-8051,,,,General contractor,,,,,,,,,,,,27.9393405,'-82.4838396,,,,
Rabbit Roofing,3907 W Dr Martin Luther King Jr Blvd,Tampa,FL,33614,United States,(813) 699-7663,https://www.rabbit-roofing.com/,wajid@rabbit-roofing.com,,"Roofing contractor, Gutter service","Rabbit Roofing provides high-quality roofing services to homeowners and businesses across Tampa, Florida. From roof repairs, replacements, and storm damage fixes to full installations, we handle every kind of roofing job with care and expertise. We w",,,,,,,https://www.facebook.com/332254869960036,,https://www.instagram.com/rabbitroofingtampa,,27.981903,'-82.5079124,,,,
Rainier Roofing Llc,5000 N Nebraska Ave,Tampa,FL,33603,United States,(813) 920-9065,https://rainierroofing.com/,service@rainierroofing.com,,Roofing contractor,"Our commitment to completing hours of factory training, our dedication to following industry-leading installation methods and our professional business practices have made us Tampa’s leading roofing company. We’re proud to offer our excellent products, superior services and factory-certified advantages to local communities.",<$5 M,4,2005,"17,176","23,238",https://www.linkedin.com/company/rainier-roofing-llc,https://www.facebook.com/Rainier-Roofing-LLC-305586007026683,,https://www.instagram.com/rainier_roofing_llc,,27.9905361,'-82.4515487,Sameer,Asmar,Principle,sasmar@rainierroofing.com
Rainstorm Roofing,9901 E Fowler Ave Lot E6,Thonotosassa,FL,33592,United States,(813) 848-7944,https://www.rainstormroof.com/,rainstormroof@gmail.com,Unknown,Roofing contractor,"We offer quality roof installation, roof repairs, and roof leak detection all throughout Tampa Bay. We do both Commercial and Residential Roofing.",,,,,,,https://facebook.com/rainstormroofs,,https://instagram.com/rainstormroofing,,28.0532228,'-82.3233889,,,,
Ramcon Roofing,5902 Breckenridge Pkwy,Tampa,FL,33610,United States,(813) 663-9667,https://www.ramconroofing.com/,support@ramconroofing.com,Unknown,"Roofing contractor, Sheet metal contractor","RAMCON, founded in 2002 and headquartered in Tampa, Florida, is a full-service commercial, industrial, and institutional roofing contractor.",$159.1 M,250,2002,"17,176","23,238",https://www.linkedin.com/company/ramcon_2,https://www.facebook.com/pages/Ramcon-Roofing/523914087669239,https://x.com/RAMCON_Roofing,,,27.9996732,'-82.3600701,Kayla,English,Customer Service Representative,kenglish@ramconroofing.com
Ramirez Family Roofing Tampa Fl,5405 Boran Pl,Tampa,FL,33610,United States,(727) 634-8335,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.999078,'-82.387813,,,,
Ramos Roofing & Construction,9204 King Palm Dr,Tampa,FL,33619,United States,(727) 634-8455,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9770722,'-82.3500283,,,,
Rapid Recovery Team Tampa Llc,17425 Bridge Hill Ct Ste 100,Tampa,FL,33647,United States,(813) 934-1911,https://www.rapidrecoveryteamtampa.com/,,,Water damage restoration service,"Rapid Recovery Team Tampa offers expert damage restoration services Florida. 24/7 response for water, fire & mold damage recovery.",,,,,,,https://www.facebook.com/people/Rapid-Recovery-Team-Tampa/61573699989537,https://x.com/RapidTampa247,https://www.instagram.com/rapidrecoveryteamtampa,https://www.youtube.com/@rapidrecovery7673,28.1288931,'-82.3807414,,,,
